-5.530858784914016724e-02,8.437380194664001465e-02,-2.723792567849159241e-02,-1.141168847680091858e-01,1.379337161779403687e-01,3.852332383394241333e-02,-1.582290977239608765e-01,-9.903880767524242401e-03,1.320957392454147339e-02,6.015533208847045898e-02
5.369807407259941101e-02,-6.938397418707609177e-03,3.174847690388560295e-03,4.745475575327873230e-02,4.125499352812767029e-02,6.059758737683296204e-02,1.320211589336395264e-01,-8.458524197340011597e-02,-7.118225842714309692e-02,-1.177293285727500916e-01
-1.195091977715492249e-01,6.563075631856918335e-02,-4.327752068638801575e-02,-1.815339550375938416e-02,-1.743765324354171753e-01,-9.420524537563323975e-02,2.883152477443218231e-02,-6.064785271883010864e-02,2.861127816140651703e-02,-4.268183931708335876e-02
-5.974640697240829468e-02,6.667236238718032837e-02,1.440034154802560806e-02,-3.028932213783264160e-02,1.876915395259857178e-01,-1.135626062750816345e-01,-8.315748721361160278e-02,1.851743757724761963e-01,-7.435938715934753418e-02,-9.281093627214431763e-02
-6.840763241052627563e-02,-1.605419069528579712e-01,-5.763920396566390991e-02,-1.520744264125823975e-01,-1.607013749890029430e-03,7.138314843177795410e-02,-1.104144379496574402e-01,-6.354051083326339722e-02,-2.746985480189323425e-02,4.275988414883613586e-02
-8.251522481441497803e-02,-1.764703914523124695e-02,6.146162748336791992e-02,6.781305372714996338e-02,-1.147477030754089355e-01,6.495217978954315186e-02,2.010582946240901947e-03,-1.889205127954483032e-01,4.208863712847232819e-03,-1.977371796965599060e-02
-2.040950059890747070e-01,-1.674486510455608368e-02,1.886798627674579620e-02,-2.944190753623843193e-03,2.011188119649887085e-02,-4.112354293465614319e-02,-1.020958721637725830e-01,8.784804493188858032e-02,5.861047282814979553e-02,-1.380101293325424194e-01
-7.905403524637222290e-02,-1.323749683797359467e-02,-9.259939938783645630e-02,-3.858235105872154236e-02,2.355543710291385651e-02,-4.789634793996810913e-02,-1.169787123799324036e-01,-1.987969577312469482e-01,-1.960116326808929443e-01,9.027842432260513306e-02
-1.424981653690338135e-01,9.319674223661422729e-03,1.161943376064300537e-02,-5.483473837375640869e-02,9.026627242565155029e-02,1.298537999391555786e-01,1.309654414653778076e-01,-1.271439492702484131e-01,-1.070958748459815979e-02,2.168724499642848969e-02
-1.586983650922775269e-01,1.507839094847440720e-02,4.704240337014198303e-02,1.341206133365631104e-01,4.433362558484077454e-02,1.811438985168933868e-02,9.860699065029621124e-04,-1.154714971780776978e-01,-3.997970744967460632e-02,-1.686516255140304565e-01
-8.662263303995132446e-02,-1.509690880775451660e-01,-1.330833509564399719e-02,1.002247855067253113e-01,-1.013825982809066772e-01,1.589611619710922241e-01,-4.676492139697074890e-02,-1.859212070703506470e-01,-5.135457962751388550e-02,-1.238254457712173462e-01
8.268349617719650269e-02,-3.377456218004226685e-03,-1.039813756942749023e-01,1.526091843843460083e-01,-1.816374659538269043e-01,-4.333394765853881836e-02,-1.662988960742950439e-02,9.813573211431503296e-02,-7.342925667762756348e-02,-3.363085538148880005e-02
-3.617822378873825073e-02,1.385829150676727295e-01,-1.449356041848659515e-02,7.269025593996047974e-02,2.810334600508213043e-02,-1.257514804601669312e-01,1.587516665458679199e-01,-2.859916165471076965e-02,-7.410323619842529297e-02,-8.612103760242462158e-02
6.143781170248985291e-02,-8.342033624649047852e-02,3.419059887528419495e-02,-1.190848276019096375e-01,-1.049243956804275513e-01,-4.856321215629577637e-02,-6.011175364255905151e-02,-3.393864631652832031e-02,-2.132743000984191895e-01,1.014473065733909607e-01
6.994114071130752563e-02,1.136961579322814941e-01,8.586519211530685425e-02,-1.507938802242279053e-01,-8.291897177696228027e-02,-1.413003355264663696e-01,1.406780034303665161e-01,1.991331391036510468e-02,-1.504555195569992065e-01,4.737258329987525940e-02
-1.144356578588485718e-01,-7.936317473649978638e-02,1.684397831559181213e-02,4.630306735634803772e-02,1.518084760755300522e-02,-3.224964812397956848e-02,3.488786518573760986e-02,-1.852383911609649658e-01,2.631335332989692688e-02,5.719771981239318848e-02
-1.777140796184539795e-01,6.410775333642959595e-02,-1.117407828569412231e-01,-5.778234452009201050e-03,1.035821624100208282e-02,-2.703587152063846588e-02,8.875421434640884399e-02,-1.683635562658309937e-01,-8.108862489461898804e-02,-1.182425916194915771e-01
-7.604663260281085968e-03,-3.457312285900115967e-02,-6.962354481220245361e-02,-2.917541377246379852e-02,-1.322810351848602295e-01,1.581459045410156250e-01,2.005408406257629395e-01,-1.022510454058647156e-01,1.530649606138467789e-02,1.637451699934899807e-03
-1.865649372339248657e-01,-5.775610730051994324e-02,-2.699517644941806793e-02,1.713116019964218140e-01,-1.535059958696365356e-01,6.235188618302345276e-02,1.682141609489917755e-02,-5.722947046160697937e-02,-1.179500669240951538e-01,4.972583428025245667e-02
4.458383098244667053e-02,-1.453589051961898804e-01,-1.504118144512176514e-01,-6.256250292062759399e-02,-2.168288677930831909e-01,5.052950233221054077e-02,7.958590984344482422e-02,8.787378668785095215e-02,1.199420541524887085e-01,4.971884656697511673e-03
8.746942132711410522e-02,-2.456047572195529938e-02,1.601871103048324585e-01,4.560272768139839172e-02,-1.735461317002773285e-02,-9.926846623420715332e-02,-3.697222098708152771e-02,1.013069674372673035e-01,-3.403675928711891174e-02,8.162605762481689453e-02
-1.681052148342132568e-01,-6.796713173389434814e-02,3.355146944522857666e-02,-9.634652733802795410e-02,-1.717078238725662231e-01,-9.194327890872955322e-02,-4.033445939421653748e-02,9.514883160591125488e-02,-6.495828181505203247e-02,3.704842552542686462e-02
-7.901472598314285278e-02,1.327545940876007080e-02,-6.352145969867706299e-02,-1.574545912444591522e-02,7.548628002405166626e-02,5.432634800672531128e-02,-9.850391745567321777e-02,1.363229900598526001e-01,-7.089417427778244019e-02,-4.368724301457405090e-02
7.848329260013997555e-04,3.405816387385129929e-04,-4.567792639136314392e-02,-3.455885872244834900e-02,5.072155222296714783e-02,1.614362560212612152e-02,8.549135178327560425e-02,2.865513227880001068e-02,1.234484091401100159e-01,1.319794505834579468e-01
-6.593329459428787231e-02,6.312257144600152969e-03,5.631397292017936707e-02,6.343630701303482056e-02,-4.351645708084106445e-02,-6.292433291673660278e-02,-8.240415900945663452e-02,8.129290491342544556e-02,7.947896420955657959e-02,-6.237117573618888855e-02
1.812272220849990845e-01,1.054798513650894165e-01,-4.085898771882057190e-02,6.908877193927764893e-02,-8.932630531489849091e-03,4.031249880790710449e-02,8.792540989816188812e-03,1.376521773636341095e-02,1.682469435036182404e-02,-1.692601293325424194e-01
2.085230313241481781e-02,1.565354913473129272e-01,-1.285138577222824097e-01,5.337233096361160278e-02,9.909939020872116089e-02,-1.230943351984024048e-01,-4.517196491360664368e-02,4.224802926182746887e-02,-4.815823957324028015e-02,-8.052814751863479614e-02
-1.642374694347381592e-01,-1.545657068490982056e-01,1.200761944055557251e-01,7.053784281015396118e-02,1.781181059777736664e-02,3.142478689551353455e-02,-8.014163374900817871e-02,-1.460456103086471558e-01,7.847192138433456421e-02,1.504339426755905151e-01
4.422654584050178528e-02,2.750703599303960800e-03,-1.164237037301063538e-02,-2.125390805304050446e-02,-9.805648587644100189e-03,1.191075667738914490e-01,1.851650886237621307e-02,-6.041499972343444824e-02,4.870415851473808289e-02,8.421374112367630005e-02
8.076594769954681396e-02,-4.354701191186904907e-02,2.556476369500160217e-02,5.097660049796104431e-02,2.185947261750698090e-03,1.280606091022491455e-01,7.246322929859161377e-02,-1.223691403865814209e-01,-1.179803013801574707e-01,4.071212932467460632e-02
3.693135082721710205e-02,-8.761732280254364014e-02,-5.944175645709037781e-02,4.066615924239158630e-02,-1.807957887649536133e-02,1.208465844392776489e-01,-4.119776189327239990e-03,1.134865432977676392e-01,-5.692038312554359436e-02,8.424566686153411865e-02
-1.651704683899879456e-02,-3.622243925929069519e-02,6.646602600812911987e-02,-6.739090383052825928e-02,-1.800511032342910767e-01,2.857579290866851807e-02,1.872669607400894165e-01,1.502337008714675903e-01,-6.509619206190109253e-02,6.967153400182723999e-02
-1.078818961977958679e-01,1.293932795524597168e-01,-1.247276887297630310e-01,-1.007458716630935669e-01,1.412346679717302322e-02,-4.700267687439918518e-02,4.424935951828956604e-02,1.161363795399665833e-01,-1.634851694107055664e-01,-8.873411267995834351e-02
-1.196364387869834900e-01,2.044919505715370178e-02,-5.825106054544448853e-02,-5.901120230555534363e-02,-1.527392119169235229e-01,9.306351095438003540e-02,1.052897945046424866e-01,-6.134049966931343079e-02,-1.179717928171157837e-01,-5.405071377754211426e-02
-6.455135345458984375e-02,1.194056496024131775e-01,-3.069994039833545685e-03,-1.256387680768966675e-01,-7.425166666507720947e-02,1.152829602360725403e-01,3.260422497987747192e-02,-2.252703756093978882e-01,7.710865885019302368e-02,-7.298402488231658936e-02
-1.505264453589916229e-02,-7.857887446880340576e-02,5.939382687211036682e-02,-8.326850831508636475e-02,-1.543328911066055298e-01,-1.847731769084930420e-01,1.343174427747726440e-01,4.553800448775291443e-02,-8.990940451622009277e-02,-1.368308067321777344e-01
-4.664580151438713074e-02,2.540613524615764618e-02,6.391572207212448120e-02,-1.090677529573440552e-01,-1.722198724746704102e-01,-8.780818432569503784e-02,4.175373166799545288e-02,-9.185886383056640625e-02,8.021418005228042603e-03,-1.577288657426834106e-02
2.875529788434505463e-02,-3.809497132897377014e-02,-1.703875213861465454e-01,-2.407147735357284546e-01,-7.780519872903823853e-02,-4.169651120901107788e-02,1.326246112585067749e-01,-5.549857392907142639e-02,-2.659050747752189636e-02,-2.809332013130187988e-01
-3.644439205527305603e-02,6.837139278650283813e-02,1.351039707660675049e-01,-1.180544421076774597e-01,-6.525573134422302246e-02,2.492336742579936981e-02,-5.668933503329753876e-03,-9.731459617614746094e-02,-7.965226471424102783e-02,-1.425893455743789673e-01
-1.189855635166168213e-01,1.035889796912670135e-02,-1.084754616022109985e-01,8.155381679534912109e-02,-2.158195525407791138e-01,-1.348196864128112793e-01,1.489874254912137985e-02,7.531768828630447388e-02,-2.006697654724121094e-01,4.894135892391204834e-02
-2.299081981182098389e-01,-1.247720941901206970e-01,-5.751859396696090698e-02,-9.991819411516189575e-02,-1.636347025632858276e-01,-5.359410867094993591e-02,1.123605072498321533e-01,-1.140447407960891724e-01,-1.104366257786750793e-01,-1.873907297849655151e-01
-2.775288745760917664e-02,-2.862649597227573395e-02,-7.566440105438232422e-02,-3.128677606582641602e-03,-1.931198090314865112e-01,-2.735950052738189697e-01,-1.720784418284893036e-02,-1.693448126316070557e-01,-1.864021420478820801e-01,-2.917010188102722168e-01
-1.398887038230895996e-01,-1.082293018698692322e-01,-1.491540204733610153e-02,-1.790895462036132812e-01,-2.668267786502838135e-01,-2.630904614925384521e-01,1.137459650635719299e-01,8.188492059707641602e-02,-1.920129060745239258e-01,-1.183441579341888428e-01
-1.813426464796066284e-01,-7.128443568944931030e-02,-1.372600789181888103e-03,-5.364456772804260254e-02,-2.022570371627807617e-01,-1.778727322816848755e-01,1.677015870809555054e-01,-1.378304064273834229e-01,-2.611724138259887695e-01,-1.756735444068908691e-01
-2.027687132358551025e-01,-5.126404762268066406e-02,6.789954006671905518e-02,-1.482720021158456802e-02,-2.286094725131988525e-01,-6.247545033693313599e-02,8.202791959047317505e-02,1.780988834798336029e-02,3.706191852688789368e-02,-1.792104244232177734e-01
-7.601025700569152832e-02,3.072274848818778992e-02,-8.267432451248168945e-02,-2.166063338518142700e-01,-1.130354776978492737e-01,-6.898865848779678345e-02,1.448605805635452271e-01,-2.427733391523361206e-01,-1.052619069814682007e-01,-1.961647421121597290e-01
-3.027782738208770752e-01,-7.826903462409973145e-02,-3.819423541426658630e-02,-2.183714956045150757e-01,-1.115393042564392090e-01,1.251416951417922974e-01,-4.002446681261062622e-02,-4.483282193541526794e-02,-1.531804352998733521e-01,-2.006242871284484863e-01
-1.714172214269638062e-01,-2.286772131919860840e-01,-1.787457466125488281e-01,-2.525443956255912781e-02,-5.214850977063179016e-02,-1.193083003163337708e-01,-2.546732686460018158e-02,1.346625983715057373e-01,1.220651715993881226e-02,6.288813799619674683e-02
3.955168649554252625e-03,-1.875333338975906372e-01,-1.269050240516662598e-01,8.029104024171829224e-02,9.042881429195404053e-02,-1.456762403249740601e-01,1.284620761871337891e-01,-1.849542111158370972e-01,-1.807989478111267090e-01,-2.586988508701324463e-01
-1.836893707513809204e-01,4.337702691555023193e-02,-2.204624265432357788e-01,1.306604593992233276e-01,-7.432635128498077393e-02,9.460949152708053589e-02,6.607053428888320923e-02,-8.187457174062728882e-02,-8.494257181882858276e-02,-9.880319982767105103e-02
-1.848351061344146729e-01,3.718369826674461365e-02,-6.937091052532196045e-02,-6.772642582654953003e-02,-2.448793947696685791e-01,-3.739126399159431458e-02,5.531307309865951538e-02,-1.112594828009605408e-01,6.026529520750045776e-02,-1.424864828586578369e-01
-6.768330186605453491e-02,-4.452733695507049561e-02,-2.230916358530521393e-02,-3.818192053586244583e-03,5.359497154131531715e-04,1.547807361930608749e-02,2.841812185943126678e-02,1.034561619162559509e-01,-1.031320914626121521e-01,-2.394200675189495087e-02
-8.426629751920700073e-02,5.742432177066802979e-02,1.204959899187088013e-01,1.327335536479949951e-01,-1.361293997615575790e-02,-5.541879311203956604e-02,-8.682398498058319092e-02,1.510173082351684570e-02,-1.626310795545578003e-01,-1.376237869262695312e-01
-2.388186566531658173e-02,1.131838336586952209e-01,2.496563643217086792e-02,7.031209021806716919e-02,1.045107617974281311e-01,-8.995002508163452148e-02,-1.178375259041786194e-01,-3.854292258620262146e-02,4.932798072695732117e-02,-1.077564526349306107e-02
4.498869553208351135e-02,-2.099036052823066711e-02,-1.395687311887741089e-01,5.171761731617152691e-04,-4.754357784986495972e-02,-4.803750291466712952e-02,-8.138696104288101196e-02,-1.487783640623092651e-01,-1.105416938662528992e-02,-9.795106202363967896e-02
1.914395391941070557e-01,-1.371572143398225307e-03,-1.272430992685258389e-03,1.233040913939476013e-01,-1.270388364791870117e-01,-6.988890469074249268e-02,9.104483574628829956e-02,-6.521964818239212036e-02,1.879736036062240601e-01,-4.968676343560218811e-02
-1.511987447738647461e-01,-6.119871139526367188e-02,4.780934005975723267e-02,-7.551921904087066650e-02,-2.223316021263599396e-02,2.016766183078289032e-02,6.823604553937911987e-02,1.157275214791297913e-01,-7.460422068834304810e-02,1.898525655269622803e-02
-2.040260732173919678e-01,5.166912823915481567e-02,-7.094278186559677124e-02,6.748773157596588135e-02,-4.479254037141799927e-02,1.323348283767700195e-01,-1.148135140538215637e-01,-8.493526279926300049e-02,-4.408752173185348511e-02,1.088979169726371765e-01
9.770379215478897095e-02,-1.519689261913299561e-01,3.473794087767601013e-02,-1.418275684118270874e-01,-5.659854039549827576e-02,-2.021646872162818909e-02,1.278583407402038574e-01,1.585044898092746735e-02,3.503612708300352097e-03,1.923361048102378845e-02
-2.060332298278808594e-01,5.439542979001998901e-02,1.203147787600755692e-02,-4.980645328760147095e-02,-3.742606192827224731e-02,-6.147773936390876770e-02,9.736757725477218628e-02,5.371649563312530518e-02,-3.042311221361160278e-02,-8.623103797435760498e-02
-1.832958757877349854e-01,7.180589437484741211e-02,-2.446004748344421387e-02,8.132268674671649933e-03,2.128548361361026764e-02,-4.241871461272239685e-02,-8.173080533742904663e-02,-1.081371121108531952e-02,-6.567478924989700317e-02,4.703408852219581604e-02
-1.492308266460895538e-02,-1.154829412698745728e-01,-5.418143793940544128e-02,3.075049258768558502e-02,-1.739590167999267578e-01,1.038661357597447932e-04,-3.970211744308471680e-02,6.839414127171039581e-03,-7.963221520185470581e-02,1.355700641870498657e-01
9.498717635869979858e-02,-9.457613527774810791e-02,4.826736450195312500e-02,-1.552326697856187820e-02,-2.939876355230808258e-02,-1.281982213258743286e-01,3.253636509180068970e-02,-1.266766786575317383e-01,-8.856685459613800049e-02,-1.643366962671279907e-01
8.494706451892852783e-02,-2.050752490758895874e-01,1.527338773012161255e-01,3.333733975887298584e-02,-3.047016263008117676e-02,5.107390135526657104e-02,2.017350941896438599e-01,-1.175217926502227783e-01,-1.231543943285942078e-01,-4.004060477018356323e-02
7.525664567947387695e-02,-1.125891432166099548e-01,-2.062460780143737793e-02,-1.056382432579994202e-01,-1.818168759346008301e-01,-6.261294335126876831e-02,-3.468919545412063599e-02,-1.449990421533584595e-01,-8.669185638427734375e-02,-7.560477405786514282e-02
-1.041820868849754333e-01,-4.175932705402374268e-02,-4.919072985649108887e-02,-9.610746800899505615e-02,-1.079770475625991821e-01,-3.923013433814048767e-02,1.493985354900360107e-01,-2.422580271959304810e-01,-2.046548277139663696e-01,-6.773240119218826294e-02
-1.193165108561515808e-01,-2.158932238817214966e-01,-3.216890245676040649e-02,4.940837621688842773e-02,-2.129367887973785400e-01,-5.276042968034744263e-02,1.223705857992172241e-01,-1.930680274963378906e-01,-5.935182794928550720e-02,-2.128784507513046265e-01
8.120764046907424927e-03,-1.866424530744552612e-01,2.189029306173324585e-01,8.154450356960296631e-02,-1.280182186746969819e-04,1.513645751401782036e-03,-3.132743015885353088e-02,-2.500347197055816650e-01,-1.347124725580215454e-01,-2.611992955207824707e-01
-4.600968584418296814e-02,2.160308510065078735e-02,9.114657342433929443e-02,1.660620570182800293e-01,-1.571537852287292480e-01,-1.504542231559753418e-01,1.384228318929672241e-01,-2.279650121927261353e-01,-3.183966269716620445e-03,-1.092414930462837219e-01
-8.717952668666839600e-02,-1.532196998596191406e-01,1.209899261593818665e-01,-4.446174949407577515e-02,-9.533029049634933472e-02,-3.165503591299057007e-02,1.316180527210235596e-01,-7.958544045686721802e-02,-1.092904955148696899e-01,-1.444144695997238159e-01
-2.097987830638885498e-01,4.683601856231689453e-02,1.000101566314697266e-01,7.777040451765060425e-02,-3.144889175891876221e-01,-3.531397879123687744e-02,1.409578025341033936e-01,-5.539740622043609619e-02,-1.462578922510147095e-01,-2.385862767696380615e-01
-7.736659795045852661e-02,-1.829710751771926880e-01,6.529995705932378769e-03,-4.878329485654830933e-02,-3.922528773546218872e-02,-2.705270051956176758e-02,8.806728571653366089e-02,-1.289048790931701660e-01,-8.025788702070713043e-03,-1.563958823680877686e-01
-1.082020625472068787e-01,-2.239890396595001221e-01,1.011445969343185425e-01,-7.213901728391647339e-02,-3.716518729925155640e-02,-1.840354055166244507e-01,5.206958856433629990e-03,9.504564106464385986e-02,-2.137600779533386230e-01,-2.692656219005584717e-01
-1.489825453609228134e-02,-4.400336369872093201e-02,-5.670402199029922485e-02,1.705402582883834839e-01,-1.291400939226150513e-01,3.962972201406955719e-03,1.314790397882461548e-01,-8.403575420379638672e-02,-8.758477121591567993e-02,-1.433830857276916504e-01
-1.326586902141571045e-01,-1.885902881622314453e-01,-3.569680079817771912e-02,1.406687311828136444e-03,-2.363798767328262329e-01,4.684626311063766479e-02,2.211130112409591675e-01,-1.718580573797225952e-01,-3.091075420379638672e-01,3.198403865098953247e-02
-1.014615446329116821e-01,-9.910257160663604736e-02,6.267801672220230103e-02,-2.492363750934600830e-02,-1.137143746018409729e-01,5.122591555118560791e-02,9.031984210014343262e-02,-8.107024431228637695e-02,-1.328709572553634644e-01,-4.699813202023506165e-02
-1.291510183364152908e-02,-3.432512283325195312e-02,-9.792444854974746704e-02,-7.639579474925994873e-02,-6.696003675460815430e-02,-1.165440771728754044e-03,1.861986070871353149e-01,6.459156423807144165e-02,-9.281424432992935181e-02,-9.114735573530197144e-02
-5.088731274008750916e-02,-1.039273589849472046e-01,-9.650305658578872681e-02,-9.247411787509918213e-02,3.539304807782173157e-02,1.147579923272132874e-01,1.111392006278038025e-01,-3.644606843590736389e-02,4.053466022014617920e-02,-2.764398604631423950e-02
-1.392379403114318848e-01,5.976886302232742310e-02,-1.686714142560958862e-01,-1.930040121078491211e-02,1.092207282781600952e-01,-2.446661144495010376e-02,1.096865460276603699e-01,-1.932798773050308228e-01,-9.451220184564590454e-02,-1.487402766942977905e-01
-9.711257368326187134e-02,8.023619651794433594e-02,1.079808846116065979e-01,-9.525884687900543213e-02,-1.925333142280578613e-01,-1.107285469770431519e-01,2.324256747961044312e-01,3.212903812527656555e-02,8.439654856920242310e-02,-1.368066817522048950e-01
-1.999180763959884644e-01,3.346920479089021683e-03,-1.978170126676559448e-01,9.654955007135868073e-03,-1.270339190959930420e-01,1.437692046165466309e-01,-5.772696435451507568e-02,-1.063993349671363831e-01,-4.544643685221672058e-02,1.084003970026969910e-01
5.452756583690643311e-02,-4.289344325661659241e-02,-2.694135904312133789e-02,-2.320613712072372437e-02,1.693074256181716919e-01,1.745641231536865234e-02,-7.412130944430828094e-04,1.383397728204727173e-01,-2.033597528934478760e-01,-1.028371974825859070e-01
